Site,Plant,Year,Treatment,Obs,Rep,FTime,EBal?,A,gs,Ci,Trmmol,VpdL,CTleaf,Area,BLC_1,StmRat,BLCond,Tair,Tleaf,TBlk,CO2R,CO2S,H2OR,H2OS,RH_R,RH_S,Flow,PARi,PARo,Press,CsMch,HsMch,StableF,BLCslope,BLCoffst,f_parin,f_parout,alphaK,Status,fda,Trans,Tair_K,Twall_K,R(W/m2),Tl-Ta,SVTleaf,h2o_i,h20diff,CTair,SVTair,CndTotal,vp_kPa,VpdA,CndCO2,Ci_Pa,Ci/Ca,RHsfc,C2sfc,AHs/Cs,
S11,120,2010,D,12,2,28206.5,0,10.32278225,0.485040076,340.6252081,4.102596612,0.971751664,27.06292725,6,1.420000017,1,2.840000033,27.6897583,27.06292725,26.97155571,399.5842285,385.2868652,21.08673286,25.88684082,57.45820236,70.31998444,499.5379333,1199.98999,0.240839809,101.2351227,18.12072563,0.744181693,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.832563222,0.004102597,300.2129272,300.8397583,191.9983941,0.217435787,3.59240917,35.48579855,9.598957733,27.37634277,3.659039179,0.414284877,2.620657506,1.038381673,0.264473941,34.48323473,0.884082067,76.16437133,380.3799089,0.020669552,
S11,120,2010,D,13,2,28334.5,0,13.68716928,0.507867137,523.3570001,4.244331904,0.966694767,27.05345917,6,1.420000017,1,2.840000033,27.71505547,27.05345917,26.96929932,601.0027466,581.5986938,20.95221329,25.91782188,57.01322937,70.29859924,499.5554504,1199.80957,0.192650259,101.2322006,20.21783257,0.748641074,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.832592417,0.004244332,300.2034592,300.8650555,191.969527,0.1480659,3.590412912,35.46710325,9.549281369,27.38425732,3.660735625,0.430824347,2.623718145,1.037017481,0.275267898,52.98058083,0.899859311,76.43684135,575.0924691,0.018191926,
S11,120,2010,D,14,2,28424,0,13.99472839,0.512242101,520.127579,4.270052159,0.965483966,27.05751801,6,1.420000017,1,2.840000033,27.73257446,27.05751801,26.96972847,598.8328857,579.0537109,20.94264984,25.93844795,56.98890305,70.28123474,499.5350342,1199.610474,0.209029749,101.231369,20.248106,0.749556601,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.83255839,0.004270052,300.207518,300.8825745,191.9376715,0.13615889,3.591268562,35.47584703,9.537399081,27.39504623,3.663049286,0.433968528,2.625784596,1.03726469,0.277321938,52.65322689,0.898237191,76.50231182,572.4012873,0.01870417,
S11,120,2010,D,15,2,28548,0,15.40331825,0.528627462,710.716542,4.365018986,0.960992773,27.05568314,6,1.420000017,1,2.840000033,27.7548027,27.05568314,26.97093964,798.7261963,776.1557617,20.87306023,25.97973633,56.72967529,70.29995728,499.5363159,1199.335815,0.161723003,101.2284698,21.49468803,0.747811377,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.832560527,0.004365019,300.2056831,300.9048027,191.8937262,0.089498873,3.590881728,35.47304166,9.493305335,27.40524292,3.665237117,0.44567172,2.629888956,1.035348161,0.284973312,71.94474804,0.915688032,76.72241145,768.8337619,0.01537107,
S11,120,2010,D,16,2,28638.5,0,15.7571264,0.545141307,711.7053803,4.469876781,0.95897197,27.05153084,6,1.420000017,1,2.840000033,27.76344681,27.05153084,26.96460533,800.0211182,776.9237061,20.76100159,25.99032593,56.34354782,70.29503632,499.5333557,1199.378662,0.335818529,101.2313004,21.61334038,0.746230185,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.832555593,0.004469877,300.2015308,300.9134468,191.9005816,0.036721255,3.59000646,35.46340359,9.473077659,27.40748882,3.665719158,0.457352049,2.63103449,1.034684667,0.292618991,72.04686112,0.916055688,76.87903023,769.4335228,0.015743954,
S11,120,2010,D,17,2,28745,0,15.89082249,0.517795591,904.2406125,4.360704925,0.977095676,27.05373383,6,1.420000017,1,2.840000033,27.71665001,27.05373383,26.96440125,999.8485107,975.6519775,20.71324348,25.81566238,56.4254303,70.01698303,499.5431213,1200.641357,0.199920803,101.2321548,22.32415581,0.746539176,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.832571869,0.004360705,300.2037338,300.86665,192.1026129,0.089192182,3.590470808,35.4676912,9.652028815,27.38519192,3.660935998,0.437947886,2.613375132,1.047560866,0.279922543,91.53822571,0.926806518,76.25536851,968.0982416,0.012516917,
S11,120,2010,D,18,2,28835.5,0,16.00873021,0.485408204,899.0210195,4.274554869,1.01202171,27.06126785,6,1.420000017,1,2.840000033,27.62744904,27.06126785,26.97067833,998.8740234,974.6429443,20.48286819,25.48598289,56.02870941,69.48688507,499.562439,1200.067261,0.316313744,101.2335892,22.26556206,0.742329657,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.832604065,0.004274555,300.2112679,300.777449,192.0107574,0.119589445,3.592059232,35.48287936,9.996896467,27.34435844,3.652190472,0.414553408,2.580037522,1.07215295,0.264649041,91.01112454,0.922410637,75.18210579,967.0331607,0.012446006,
S11,124,2010,W,1,2,1219.000001,0,6.009191084,0.106378673,286.693587,2.19659495,2.112673415,26.96957207,6,1.420000017,1,2.840000033,26.42887306,26.96957207,26.99383926,399.7875366,391.5373535,11.83673191,14.43682766,34.74995422,42.18438339,499.5700073,1200.656494,0.129106194,101.1368256,18.60474205,0.671282232,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.832616679,0.002196595,300.1195721,299.5788731,192.1050348,1.05100583,3.572768336,35.32608736,20.8892597,26.69922256,3.516417784,0.102537883,1.460094921,2.056322863,0.064420524,28.9952793,0.732225379,41.54793296,388.6808719,0.006423508,
S11,124,2010,W,2,2,1308.500001,0,7.123252424,0.109260191,271.6783392,2.230848621,2.090882609,26.97784805,6,1.420000017,1,2.840000033,26.43203545,26.97784805,26.99505424,400.2026062,390.6012268,12.02904701,14.66894913,35.27496338,42.85709381,499.5922546,1200.912231,0.193404615,101.1403809,18.54520226,0.674684942,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.832653758,0.002230849,300.1278481,299.5820354,192.1459527,1.032923455,3.574505711,35.34202344,20.67307431,26.70494175,3.517601785,0.105212468,1.483623102,2.033978684,0.066109857,27.47765069,0.695538878,42.22808884,387.2151738,0.007768325,
S11,124,2010,W,3,2,1397.000001,0,5.380315339,0.109995309,202.1774811,2.220053973,2.06717332,26.98226547,6,1.420000017,1,2.840000033,26.45328331,26.98226547,26.99666786,298.5056458,291.2670288,12.28545094,14.91206932,36.01518631,43.51371384,499.565918,1201.314209,0.157330245,101.1435776,17.22382164,0.676217496,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.832609863,0.002220054,300.1322655,299.6032833,192.2102691,1.041602464,3.575433361,35.35007804,20.43800872,26.71777439,3.520259701,0.105893958,1.50826004,2.011999661,0.066540377,20.44895375,0.694131025,42.90487996,288.7094846,0.007995643,
S11,124,2010,W,4,2,1486.000001,0,5.686170723,0.117492817,204.1158321,2.324743616,2.031427832,26.98077965,6,1.420000017,1,2.840000033,26.49890518,26.98077965,26.99548531,300.0766602,292.4305115,12.51191998,15.26153755,36.58615494,44.41435242,499.5453491,1200.916016,0.206879333,101.1492767,17.30737877,0.674688756,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.832575582,0.002324744,300.1307796,299.6489052,192.1465582,0.992756676,3.575121317,35.34500129,20.08346374,26.73984241,3.524834563,0.11282516,1.543693485,1.981141077,0.070920738,20.64616879,0.697997726,44.01963225,289.7275782,0.008639258,
S11,124,2010,W,5,2,1575.500001,0,3.396441779,0.12976468,144.7631002,2.511961707,1.995302618,26.98930168,6,1.420000017,1,2.840000033,26.49574661,26.98930168,26.99126434,198.3903351,193.7267151,12.6665287,15.63625145,37.01700974,45.51410675,499.5787659,1201.247437,0.156699315,101.1501236,15.7590847,0.678194463,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.832631276,0.002511962,300.1393017,299.6457466,192.1995855,0.894218453,3.576911385,35.36240251,19.72615106,26.74252415,3.525390859,0.124094577,1.581608767,1.943782092,0.078049354,14.64280548,0.747254193,45.25874492,192.1122093,0.008001506,
S11,124,2010,W,6,2,1664.000001,0,3.560451488,0.138967531,146.7413062,2.631673108,1.957603665,26.99482918,6,1.420000017,1,2.840000033,26.50481033,26.99482918,26.9974823,199.7359772,194.8438263,12.91035366,16.02049637,37.75708389,46.60718536,499.5614624,1201.396851,0.223443791,101.1497498,15.76866722,0.679617345,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.832602437,0.002631673,300.1448292,299.6548103,192.2234918,0.832601285,3.578072863,35.37401597,19.3535196,26.74981976,3.526904641,0.132484756,1.620469199,1.906435443,0.083361988,14.8428464,0.753122688,46.46544042,193.1513582,0.008565197,
S11,124,2010,W,7,2,1754.500001,0,0.978307117,0.159005201,86.5751685,2.924141097,1.913420286,26.9949379,6,1.420000017,1,2.840000033,26.55367851,26.9949379,26.99450493,101.2896194,99.76425934,13.00320053,16.45741463,37.84906006,47.7408371,499.5667114,1200.763916,0.284940869,101.1504822,14.01080132,0.676781118,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.832611186,0.002924141,300.1449379,299.7036785,192.1222223,0.68570058,3.578095711,35.37398571,18.91657109,26.7743082,3.531989955,0.150574854,1.664675425,1.867314531,0.094832049,8.757120038,0.867797436,48.01201337,99.29921899,0.004730198,
S11,124,2010,W,8,2,1843.000001,0,0.969882108,0.171201935,86.19306445,3.069352482,1.872489752,27.0020256,6,1.420000017,1,2.840000033,26.56318474,27.0020256,26.99274445,100.0389786,98.51102448,13.2530489,16.87709236,38.60404968,48.93068314,499.588501,1200.842163,0.123912007,101.1486893,13.93939781,0.678917348,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.832647502,0.003069352,300.1520256,299.7131847,192.1347418,0.610509964,3.579585523,35.38934166,18.5122493,26.78260517,3.533714369,0.161468246,1.707095771,1.826618598,0.101749241,8.718315493,0.874958563,49.33995012,98.04998897,0.004880565,
S11,124,2010,W,9,2,1938.500001,0,-0.555713555,0.186673325,52.63032088,3.265506602,1.836168149,27.00640678,6,1.420000017,1,2.840000033,26.5674572,27.00640678,26.99633598,48.6281395,49.10299683,13.3900547,17.24446869,38.95658112,49.9873848,499.5614929,1201.3302,0.191286504,101.153511,13.04784966,0.682083547,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.832602488,0.003265507,300.1564068,299.7174572,192.2128277,0.509210329,3.580506703,35.39676147,18.15229278,26.78693199,3.534613933,0.175160047,1.744338554,1.790275379,0.11045431,5.323741744,1.071835209,50.57976859,49.36715644,-0.005693636,
S11,124,2010,W,10,2,2029.500001,0,-0.488901005,0.200060163,52.17453443,3.420172509,1.802144709,27.0087738,6,1.420000017,1,2.840000033,26.60300827,27.0087738,26.99364853,49.11929703,49.5031395,13.54947758,17.58500671,39.3440361,50.86937332,499.5670166,1200.524536,0.208403751,101.157753,12.96737099,0.676241338,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.832611694,0.003420173,300.1587738,299.7530083,192.0839215,0.431649402,3.581004474,35.40019789,17.81519118,26.80589104,3.538557953,0.186894612,1.778859766,1.759698187,0.117924687,5.277858666,1.053964152,51.70727596,49.73553962,-0.005082832,
S11,124,2010,W,11,2,2179.500001,0,9.175161091,0.229557674,308.8125488,3.749649588,1.737946185,27.02438736,6,1.420000017,1,2.840000033,26.65710449,27.02438736,26.98899841,399.671814,386.9092712,13.83080578,18.25221443,40.04227066,52.63054276,499.5525818,1200.289185,0.17441681,101.1572189,18.33739662,0.685011327,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.832587636,0.00374965,300.1743874,299.8071045,192.0462652,0.264803908,3.584289437,35.43285862,17.18064419,26.84074593,3.545818785,0.212390143,1.846343251,1.699475533,0.134186395,31.23861861,0.798152362,53.90087553,382.5478391,0.012927774,
S11,124,2010,W,12,2,2268.000001,0,9.437744042,0.240540313,309.553292,3.84679522,1.707351201,27.03598404,6,1.420000017,1,2.840000033,26.65819359,27.03598404,26.99196243,399.5533752,386.433075,14.04448986,18.57874298,40.71858215,53.57025528,499.5742188,1200.329346,0.13387756,101.1575317,18.28106117,0.684767187,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.832623698,0.003846795,300.185984,299.8081936,192.052691,0.212814985,3.586730984,35.45688514,16.87814216,26.84708881,3.547141508,0.22175801,1.879379783,1.667761725,0.140172125,31.31364696,0.801052788,54.8964615,381.9468234,0.013564683,
S11,124,2010,W,13,2,2372.500001,0,12.16720791,0.262301097,488.3828364,4.071357076,1.668493839,27.04180145,6,1.420000017,1,2.840000033,26.69456863,27.04180145,26.99116707,600.2878418,582.8239746,14.17739201,18.97464561,40.96651459,54.59532166,499.5488892,1199.797363,0.163210914,101.1593323,20.11089516,0.682646215,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.832581482,0.004071357,300.1918015,299.8445686,191.9675738,0.099001423,3.587956319,35.46836697,16.49372135,26.86818504,3.551543939,0.240123409,1.919462481,1.632081459,0.151923631,49.40448163,0.837959414,56.23792626,577.0402667,0.011858073,
S11,124,2010,W,14,2,2462.500001,0,12.54458614,0.278166549,489.0906208,4.210013479,1.634890274,27.04744339,6,1.420000017,1,2.840000033,26.72941208,27.04744339,26.98973274,599.3519897,581.3455811,14.36027145,19.31907654,41.41373444,55.47164917,499.5574341,1199.42981,0.119182862,101.1567383,20.07579994,0.687971532,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.832595723,0.004210013,300.1974434,299.8794121,191.9087652,0.030072412,3.589145043,35.4810278,16.16195126,26.88842773,3.555772735,0.253351766,1.954254769,1.601517966,0.160401799,49.47481192,0.841307884,57.34377768,575.3824856,0.012502187,
S11,124,2010,W,15,2,2585.000001,0,13.43611332,0.286892404,678.442672,4.239713241,1.600561004,27.05003738,6,1.420000017,1,2.840000033,26.75244713,27.05003738,26.99189758,798.6763306,778.572876,14.67110157,19.66343689,42.31413651,56.38721466,499.5272522,1199.361572,0.27212286,101.1588516,21.31664467,0.689194143,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.83254542,0.004239713,300.2000374,299.9024471,191.8978473,0.017275485,3.589691698,35.48569048,15.82225359,26.90124226,3.558452022,0.260570024,1.989130695,1.569321327,0.165032894,68.63048159,0.871392638,58.35487467,772.1859912,0.010153806,
S11,124,2010,W,16,2,2674.000001,0,13.62995273,0.290498838,679.3599416,4.244975041,1.584249873,27.05599022,6,1.420000017,1,2.840000033,26.7787323,27.05599022,26.99016762,799.9005737,779.5542603,14.84034538,19.8380127,42.7326088,56.79829025,499.5246277,1198.834106,0.216912195,101.1541138,21.42437172,0.693972051,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.832541046,0.004244975,300.2059902,299.9287323,191.8134527,0.016326989,3.590946466,35.49975708,15.66174438,26.91736126,3.561824719,0.263541609,2.006696593,1.555128126,0.166940403,68.72005282,0.871472297,58.83715722,773.0752335,0.010373475,
S11,124,2010,W,17,2,2778.500001,0,14.29930698,0.299519918,872.2089414,4.307629713,1.563690582,27.05889702,6,1.420000017,1,2.840000033,26.82026863,27.05889702,26.98970032,1000.949341,978.7107544,14.97519207,20.04536057,42.95684052,57.25659943,499.5433655,1200.364746,0.191685319,101.1639938,22.03466225,0.694736898,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.832572276,0.00430763,300.208897,299.9702686,192.0583551,-0.008116123,3.591559315,35.50234801,15.45698744,26.93958282,3.566478876,0.270944791,2.027868733,1.538610143,0.171695155,88.23613997,0.891181524,59.49062163,971.9135487,0.008752575,
S11,124,2010,W,18,2,2868.500001,0,14.27060745,0.301983752,871.7706024,4.298305752,1.548613853,27.05971336,6,1.420000017,1,2.840000033,26.8441143,27.05971336,26.98851967,999.4223633,977.2359009,15.13816833,20.1967907,43.35980225,57.60741806,499.5226135,1200.363281,0.157990754,101.1605072,22.06078529,0.69728893,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.832537689,0.004298306,300.2097134,299.9941143,192.0581207,-9.66503E-05,3.591731444,35.50527318,15.30848249,26.95191383,3.569063811,0.272959355,2.043117591,1.525946221,0.17298965,88.1887563,0.892077953,59.91140189,970.4523376,0.008810037,
S11,124,2010,D,1,2,3266.500001,0,4.130771336,0.110196081,321.8312923,1.910004867,1.772853414,27.06954002,6,1.420000017,1,2.840000033,26.92988205,27.06954002,26.98721886,399.9228516,394.0574646,15.74611568,17.99889565,44.80244446,51.08883286,499.5499573,1199.077515,0.170420662,101.1701279,18.40017128,0.7211079,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.832583262,0.001910005,300.21954,300.079882,191.8523981,1.252165994,3.593803988,35.52238258,17.52348694,26.99971104,3.579098949,0.106080024,1.820950574,1.758148375,0.066657926,32.559713,0.816711574,51.20602095,392.0938937,0.005394635,
S11,124,2010,D,2,2,3355.500001,0,3.867930127,0.096566752,318.209692,1.695190282,1.78730408,27.07129669,6,1.420000017,1,2.840000033,26.96439171,27.07129669,26.98538589,399.9116516,394.4626465,15.86061478,17.86036873,45.021698,50.59119415,499.5355225,1200.941895,0.127632961,101.1664734,18.5052433,0.725763738,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.832559204,0.00169519,300.2212967,300.1143917,192.1506988,1.372106402,3.594174598,35.52732914,17.66696041,27.0178442,3.58291249,0.093391228,1.806870518,1.776041973,0.058646747,32.19215234,0.806691571,50.58847348,392.6240177,0.004983717,
S11,124,2010,D,3,2,3444.000001,0,2.688426993,0.087066893,236.8270082,1.534681822,1.788867515,27.06982803,6,1.420000017,1,2.840000033,26.98823547,27.06982803,26.98653984,299.0012512,295.2277832,16.03102875,17.8415451,45.45577621,50.46540451,499.5151978,1200.772217,0.142898768,101.1682129,17.17437172,0.732674062,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.83252533,0.001534682,300.219828,300.1382355,192.1235504,1.458893637,3.593864748,35.52365556,17.68211045,27.02903175,3.585267086,0.08447705,1.804997233,1.780269852,0.053024885,23.95936519,0.802184014,50.38104036,293.9498338,0.004607785,
S11,124,2010,D,4,2,3533.000001,0,2.713164523,0.08525192,236.0842561,1.496071854,1.779750258,27.07282257,6,1.420000017,1,2.840000033,27.00667763,27.07282257,26.98493576,299.7660217,295.9750977,16.17346954,17.9383049,45.804039,50.68115616,499.5032043,1200.737183,0.246686161,101.1659851,17.19036293,0.729885519,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.832505341,0.001496072,300.2228226,300.1566776,192.1179449,1.481062355,3.594496544,35.53068297,17.59237807,27.0397501,3.587524196,0.082767385,1.814746286,1.77277791,0.051947242,23.88369633,0.797649052,50.60935137,294.6853892,0.004659596,
S11,124,2010,D,5,2,3622.500001,0,1.506991073,0.08970856,163.8734027,1.554501523,1.759872288,27.07353592,6,1.420000017,1,2.840000033,27.02588081,27.07353592,26.98450279,198.7880249,196.6107941,16.30310059,18.13642502,46.09766388,51.18175507,499.5215454,1200.251709,0.169888377,101.165184,15.62227821,0.734188497,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.832535909,0.001554502,300.2235359,300.1758808,192.0402691,1.45224841,3.594647063,35.53245217,17.39602715,27.04970837,3.589622358,0.086961657,1.834774774,1.754847583,0.054591329,16.57828294,0.833491383,51.23232116,195.8944427,0.003941237,
S11,124,2010,D,6,2,3711.000001,0,1.498733761,0.09271474,166.1571711,1.584721047,1.737445004,27.07364845,6,1.420000017,1,2.840000033,27.04285049,27.07364845,26.98612213,200.0376892,197.8608551,16.49032593,18.35887146,46.6052475,51.75630569,499.5202942,1200.009644,0.187448785,101.1623077,15.65462685,0.733269155,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.832533824,0.001584721,300.2236485,300.1928505,192.0015387,1.438368263,3.594670808,35.53369717,17.17482571,27.05824947,3.591422783,0.089783659,1.857225804,1.734196979,0.056370965,16.80884288,0.83976778,51.89794345,197.1484289,0.003945312,
S11,124,2010,D,7,2,3800.000001,0,0.205886681,0.098382158,93.19262827,1.655101101,1.713117201,27.07176018,6,1.420000017,1,2.840000033,27.05734062,27.07176018,26.98336792,99.75266266,99.30792999,16.64494896,18.59602737,47.00387955,52.3780632,499.5153809,1200.02063,0.18211408,101.1589813,13.83828163,0.734077871,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.832525635,0.001655101,300.2217602,300.2073406,192.0032965,1.403982137,3.594272386,35.53092706,16.93489968,27.0645504,3.592751494,0.095088152,1.881155186,1.711596308,0.059717515,9.427271343,0.938420812,52.65199937,99.21006133,0.001092666,
S11,124,2010,D,8,2,3889.500001,0,0.243825374,0.105397469,92.84444995,1.747032537,1.691770236,27.07188988,6,1.420000017,1,2.840000033,27.05181122,27.07188988,26.98425102,99.79350281,99.29228973,16.74827385,18.80718422,47.29042816,52.99069977,499.5387268,1200.136841,0.211281687,101.1597214,13.82475471,0.736170232,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.832564545,0.001747033,300.2218899,300.2018112,192.0218902,1.355527964,3.594299751,35.53093764,16.72375342,27.06185055,3.592182109,0.101625949,1.902529515,1.689652594,0.063844629,9.392118688,0.935062029,53.34865772,99.17638683,0.001311578,
S11,124,2010,D,9,2,3982.500001,0,-0.465387635,0.110712894,54.83284543,1.808336135,1.669888437,27.07822227,6,1.420000017,1,2.840000033,27.04741096,27.07822227,26.98615837,48.83666992,49.28861237,16.90566254,19.03640175,47.75117874,53.65143585,499.5201416,1200.163696,0.18729198,101.1613235,12.88721275,0.73339504,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.832533569,0.001808336,300.2282223,300.197411,192.0261871,1.32215109,3.595636034,35.54358432,16.50718258,27.06281662,3.59238584,0.106558866,1.925747596,1.666638243,0.066960449,5.546963218,1.112485071,54.04637928,49.50983536,-0.005080307,
S11,124,2010,D,10,2,4071.000001,0,-0.409869946,0.114610391,54.78471318,1.844392784,1.647254398,27.0779438,6,1.420000017,1,2.840000033,27.05946732,27.0779438,26.98531723,49.88326645,50.26422119,17.0868187,19.25951195,48.25820541,54.2420578,499.528595,1200.088257,0.130840749,101.1615906,12.86215401,0.736565053,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.832547658,0.001844393,300.2279438,300.2094673,192.0141168,1.304923333,3.59557726,35.54290952,16.28339757,27.06870556,3.59362795,0.110164613,1.948322862,1.645305088,0.069238967,5.542108724,1.089934587,54.72312488,50.45905373,-0.004445062,
S11,124,2010,D,11,2,4220.000001,0,4.142666901,0.126998503,330.2313894,1.99034543,1.610615975,27.0802803,6,1.420000017,1,2.840000033,27.08865738,27.0802803,26.98228073,399.7649841,393.8474121,17.28290749,19.62670326,48.73694611,55.18088913,499.5183105,1199.348633,0.161910444,101.1608734,18.15283394,0.735908926,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.832530518,0.001990345,300.2302803,300.2386574,191.895777,1.231183271,3.596070419,35.54803649,15.92133322,27.08446884,3.596954629,0.121562498,1.985454444,1.611500185,0.076446942,33.40649578,0.838475458,55.91262547,391.8781867,0.005910699,
S11,124,2010,D,12,2,4309.500001,0,4.427689707,0.134917671,329.5680262,2.083735936,1.591337166,27.0781517,6,1.420000017,1,2.840000033,27.0784874,27.0781517,26.98179626,399.8130493,393.5097351,17.35910606,19.81243134,48.95689774,55.73851013,499.5143738,1199.689209,0.227758408,101.1629486,18.28839302,0.735079229,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.832523956,0.002083736,300.2281517,300.2284874,191.9502691,1.182068884,3.595621139,35.54286612,15.73043479,27.07831955,3.595656564,0.128798921,2.004283973,1.591372591,0.081027569,33.34007329,0.837509207,56.54683641,391.4050235,0.006396746,
S11,124,2010,D,13,2,4431.000001,0,6.418098313,0.139543527,499.966612,2.12162256,1.568869982,27.08372688,6,1.420000017,1,2.840000033,27.08421516,27.08372688,26.98311615,599.6873169,590.4735718,17.54797363,20.04524803,49.50899887,56.37696075,499.5271912,1199.373291,0.138602838,101.1675186,20.14764595,0.741764486,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.832545319,0.002121623,300.2337269,300.2342152,191.8997223,1.161745976,3.596797986,35.55289321,15.50764518,27.08397102,3.596849528,0.133008165,2.027928003,1.568921525,0.083693559,50.58038152,0.846721404,57.23549185,587.4227152,0.00625347,
S11,124,2010,D,14,2,4520.000001,0,6.550789896,0.144798949,500.875674,2.174324694,1.552091517,27.08113289,6,1.420000017,1,2.840000033,27.10712051,27.08113289,26.98265076,599.508728,590.0986328,17.64668083,20.20572472,49.72451782,56.75254059,499.4969177,1198.841797,0.199658856,101.1673126,20.15350533,0.738533437,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.832494863,0.002174325,300.2311329,300.2571205,191.8146832,1.136802658,3.596250386,35.54755279,15.34182807,27.0941267,3.598994148,0.137774444,2.044158869,1.554835279,0.086713736,50.6722459,0.848799923,57.75753226,586.984701,0.006445781,
S11,124,2010,D,15,2,4641.500001,0,7.790050199,0.151222269,683.6820693,2.246014129,1.538505169,27.08164787,6,1.420000017,1,2.840000033,27.10031319,27.08164787,26.9807663,799.6304932,788.1477051,17.69642448,20.33923912,49.85881424,57.15686035,499.5428467,1199.256592,0.155016437,101.1765442,21.28180122,0.743635595,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.832571411,0.002246014,300.2316479,300.2503132,191.8810504,1.099228871,3.596359095,35.5453838,15.20614468,27.09098053,3.598329638,0.143577175,2.057853926,1.540475712,0.090392648,69.1725891,0.867454241,58.21566202,784.4446883,0.005781197,
S11,124,2010,D,16,2,4730.000001,0,7.752118391,0.148777038,682.5198912,2.204502988,1.533555205,27.07656288,6,1.420000017,1,2.840000033,27.09998322,27.07656288,26.98138618,799.2382202,787.8399048,17.7841568,20.3782959,50.13672638,57.26612091,499.4903259,1198.978394,0.246453479,101.1728668,21.130373,0.741762578,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.832483877,0.002204503,300.2265629,300.2499832,191.8365387,1.120991988,3.595285822,35.53606747,15.15777157,27.08827305,3.59775787,0.14137113,2.061730617,1.536027253,0.088993766,69.05249405,0.866318001,58.30294154,784.154919,0.005763801,
S11,124,2010,D,17,2,4833.000001,0,8.033477679,0.148429069,874.6467849,2.194382716,1.529950673,27.0788517,6,1.420000017,1,2.840000033,27.11717224,27.0788517,26.98197937,1000.391479,988.1369629,17.83569145,20.41778183,50.23247528,57.32229996,499.4972229,1198.633179,0.144359946,101.1774063,21.87280464,0.742550313,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.832495372,0.002194383,300.2288517,300.2671722,191.7813043,1.127661716,3.595768881,35.53924747,15.12146564,27.09801197,3.599814913,0.141056905,2.065818208,1.533996705,0.088794538,88.49449314,0.88514732,58.40078045,984.3182323,0.004766359,
S11,124,2010,D,18,2,4922.500001,0,8.248617256,0.150547454,872.1648524,2.219844456,1.526972843,27.0794735,6,1.420000017,1,2.840000033,27.14444733,27.0794735,26.98205948,999.270752,986.7322998,17.83685493,20.44862175,50.12345886,57.31690216,499.5357971,1200.479736,0.099558808,101.176857,21.83728218,0.742702901,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.832559662,0.002219844,300.2294735,300.2944473,192.0767535,1.121559935,3.595900122,35.54073756,15.09211581,27.11196041,3.602762874,0.142968729,2.068927279,1.533835595,0.090006793,88.24289855,0.883892067,58.51198152,982.8113022,0.00491084,
