Measurement,Time,AMPM,WP1,WP2,WP3,WP4
2018-08-19,2:00:00,PM,-12.6,-1441.5,-8.5,-1942.8
2018-08-19,3:00:00,PM,-12.8,-1457.2,-8.5,-1917.5
2018-08-19,4:00:00,PM,-13.1,-1457.6,-8.5,-1913.9
2018-08-19,5:00:00,PM,-13.4,-1497,-8.5,-1929
2018-08-19,6:00:00,PM,-13.7,-1560.7,-8.6,-1940.6
2018-08-19,7:00:00,PM,-14.1,-1582.8,-8.6,-1926.3
2018-08-19,8:00:00,PM,-14.4,-1696.8,-8.6,-2103.4
2018-08-19,9:00:00,PM,-14.7,-1960.3,-8.6,-2707.2
2018-08-19,10:00:00,PM,-14.8,-2250.7,-8.6,-3511
2018-08-19,11:00:00,PM,-14.8,-2354.6,-8.7,-3845.3
2018-08-20,12:00:00,AM,-14.7,-2432.4,-8.7,-4230.8
2018-08-20,1:00:00,AM,-14.5,-2478.1,-8.7,-4194
2018-08-20,2:00:00,AM,-14.4,-2505.1,-8.7,-4344.4
2018-08-20,3:00:00,AM,-14.3,-2486.7,-8.7,-4072.2
2018-08-20,4:00:00,AM,-14.3,-2557.6,-8.7,-4466.1
2018-08-20,5:00:00,AM,-14.4,-2623.8,-8.7,-4389.6
2018-08-20,6:00:00,AM,-14.6,-2510.9,-8.7,-3993.2
2018-08-20,7:00:00,AM,-14.8,-2381.4,-8.7,-3246.6
2018-08-20,8:00:00,AM,-15.1,-2004.6,-8.6,-2379.7
2018-08-20,9:00:00,AM,-15.5,-1844.3,-8.6,-2214.2
2018-08-20,10:00:00,AM,-15.9,-1693.3,-8.6,-2023.6
2018-08-20,11:00:00,AM,-16.4,-1608.5,-8.6,-2039.5
2018-08-20,12:00:00,PM,-17,-1518.5,-8.6,-1953.6
2018-08-20,1:00:00,PM,-17.6,-1418.2,-8.6,-1806.5
2018-08-20,2:00:00,PM,-18.2,-1422.1,-8.6,-1904.3
2018-08-20,3:00:00,PM,-18.9,-1459.6,-8.6,-1926.3
2018-08-20,4:00:00,PM,-19.7,-1490.5,-8.6,-1933.9
2018-08-20,5:00:00,PM,-20.7,-1445.5,-8.6,-1940.6
2018-08-20,6:00:00,PM,-22.3,-1440.5,-8.6,-1909.1
2018-08-20,7:00:00,PM,-24,-1498.7,-8.6,-2012.5
2018-08-20,8:00:00,PM,-26,-1634.7,-8.6,-2277.9
2018-08-20,9:00:00,PM,-28.2,-1990.3,-8.7,-2743
2018-08-20,10:00:00,PM,-30.2,-2227,-8.7,-3193.2
2018-08-20,11:00:00,PM,-31.8,-2386.3,-8.7,-3575.4
2018-08-21,12:00:00,AM,-33.2,-2472.4,-8.7,-3705.3
2018-08-21,1:00:00,AM,-34.5,-2614.7,-8.7,-3897.9
2018-08-21,2:00:00,AM,-35.7,-2663.3,-8.7,-4078.7
2018-08-21,3:00:00,AM,-37.1,-2845.9,-8.7,-4533.4
2018-08-21,4:00:00,AM,-38.6,-2838.7,-8.7,-4311.5
2018-08-21,5:00:00,AM,-40.1,-2820.5,-8.7,-4382.5
2018-08-21,6:00:00,AM,-41,-2969.8,-8.7,-4620.9
2018-08-21,7:00:00,AM,-41.7,-2893.5,-8.7,-3531.2
2018-08-21,8:00:00,AM,-42.4,-2643.8,-8.7,-2295.8
2018-08-21,9:00:00,AM,-43.2,-2386.9,-8.7,-1943.2
2018-08-21,10:00:00,AM,-44.2,-2121.9,-8.6,-1936.5
2018-08-21,11:00:00,AM,-45.1,-1790.7,-8.6,-1954.5
2018-08-21,12:00:00,PM,-46.3,-1638.4,-8.6,-1939.7
2018-08-21,1:00:00,PM,-48.2,-1667.3,-8.6,-2003.2
2018-08-21,2:00:00,PM,-50.1,-1737.5,-8.6,-2055.5
2018-08-21,3:00:00,PM,-52.6,-1758,-8.7,-1964.8
2018-08-21,4:00:00,PM,-55.4,-1771.4,-8.7,-1984.4
2018-08-21,5:00:00,PM,-59,-1752.8,-8.7,-1972.5
2018-08-21,6:00:00,PM,-63.2,-1743.1,-8.7,-2009.7
2018-08-21,7:00:00,PM,-68.1,-1872.1,-8.7,-2155.9
2018-08-21,8:00:00,PM,-74.3,-2007.4,-8.7,-2422.3
2018-08-21,9:00:00,PM,-83.1,-2194.5,-8.7,-2772.8
2018-08-21,10:00:00,PM,-92.1,-2261.1,-8.8,-3234.6
2018-08-21,11:00:00,PM,-100.5,-2380.3,-8.8,-3687.4
2018-08-22,12:00:00,AM,-109.2,-2479.3,-8.8,-3806.5
2018-08-22,1:00:00,AM,-118.7,-2634.1,-8.8,-4005.2
2018-08-22,2:00:00,AM,-128.8,-2792.1,-8.8,-4490.8
2018-08-22,3:00:00,AM,-140.2,-2906.2,-8.8,-4769
2018-08-22,4:00:00,AM,-152.9,-2950.7,-8.8,-4933.2
2018-08-22,5:00:00,AM,-166.6,-2995.9,-8.8,-4991.4
2018-08-22,6:00:00,AM,-181.2,-2970.5,-8.8,-4809.8
2018-08-22,7:00:00,AM,-191.3,-2838.7,-8.8,-3485.2
2018-08-22,8:00:00,AM,-199.4,-2609.9,-8.8,-2378.1
2018-08-22,9:00:00,AM,-208.2,-2433.5,-8.7,-2023.1
2018-08-22,10:00:00,AM,-216.7,-2180.9,-8.7,-1927.6
2018-08-22,11:00:00,AM,-227.4,-1979.8,-8.7,-1974.4
2018-08-22,12:00:00,PM,-236.3,-1819,-8.7,-1977.5
2018-08-22,1:00:00,PM,-246.9,-1751.2,-8.7,-1959.4
2018-08-22,2:00:00,PM,-260.3,-1708.2,-8.7,-1961.7
2018-08-22,3:00:00,PM,-273.4,-1700.3,-8.7,-1928.1
2018-08-22,4:00:00,PM,-292,-1778.4,-8.7,-2062.2
2018-08-22,5:00:00,PM,-313.1,-1789.1,-8.7,-2068.4
2018-08-22,6:00:00,PM,-340.4,-1937.4,-8.7,-2129.2
2018-08-22,7:00:00,PM,-371.9,-2105.4,-8.7,-2266.3
2018-08-22,8:00:00,PM,-400.7,-2059.8,-8.7,-2510.3
2018-08-22,9:00:00,PM,-445.4,-2340.6,-8.7,-3181.5
2018-08-22,10:00:00,PM,-495.1,-2486.1,-8.7,-3670.5
2018-08-22,11:00:00,PM,-533.1,-2735.4,-8.7,-4026.5
2018-08-23,12:00:00,AM,-569.3,-2836.1,-8.7,-4376.5
2018-08-23,1:00:00,AM,-602.5,-2840.1,-8.7,-4746
2018-08-23,2:00:00,AM,-623.8,-2842,-8.7,-4929.8
2018-08-23,3:00:00,AM,-659.1,-2901.5,-8.7,-5348.4
2018-08-23,4:00:00,AM,-699.7,-3055.8,-8.7,-6403.6
2018-08-23,5:00:00,AM,-744.9,-3187.3,-8.7,-7156.9
2018-08-23,6:00:00,AM,-802.3,-3205,-8.7,-6273.7
2018-08-23,7:00:00,AM,-818.1,-2805.6,-8.7,-3657
2018-08-23,8:00:00,AM,-842.2,-2766.5,-8.7,-2487.3
2018-08-23,9:00:00,AM,-866.6,-2679.3,-8.7,-2293.1
2018-08-23,10:00:00,AM,-894.8,-2378.6,-8.7,-2075.5
2018-08-23,11:00:00,AM,-951.5,-2342.2,-8.7,-2070.3
2018-08-23,12:00:00,PM,-1022.9,-2330.9,-8.6,-2248.2
2018-08-23,1:00:00,PM,-1069.4,-2189.9,-8.6,-2090.9
2018-08-23,2:00:00,PM,-1137.2,-2153.9,-8.6,-2127.3
2018-08-23,3:00:00,PM,-1137.7,-1896.8,-8.6,-2002.7
2018-08-23,4:00:00,PM,-1260.2,-1969.8,-8.6,-2082.2
2018-08-23,5:00:00,PM,-1256.4,-1927.6,-8.6,-1954.9
2018-08-23,6:00:00,PM,-1320.2,-1985.8,-8.6,-2014.8
2018-08-23,7:00:00,PM,-1494.9,-2295.2,-8.6,-2218.3
2018-08-23,8:00:00,PM,-1734.3,-2647.4,-8.6,-2664.6
2018-08-23,9:00:00,PM,-2040,-2783.7,-8.6,-3562.3
2018-08-23,10:00:00,PM,-2432.4,-2807.5,-8.6,-4030.2
2018-08-23,11:00:00,PM,-2671.3,-2904.2,-8.6,-4903.7
2018-08-24,12:00:00,AM,-2678.7,-2850.5,-8.6,-4919.6
2018-08-24,1:00:00,AM,-2755,-2929,-8.6,-5097.1
2018-08-24,2:00:00,AM,-2929.7,-3037.6,-8.6,-5269
2018-08-24,3:00:00,AM,-3109.8,-3100.5,-8.6,-5786.6
2018-08-24,4:00:00,AM,-3128.4,-3191.7,-8.6,-6302.7
2018-08-24,5:00:00,AM,-3188.1,-3284.2,-8.6,-7122.4
2018-08-24,6:00:00,AM,-3028.5,-3323,-8.6,-6166.3
2018-08-24,7:00:00,AM,-2457.7,-2819.9,-8.6,-3635.2
2018-08-24,8:00:00,AM,-2210.7,-2704.1,-8.6,-2460.5
2018-08-24,9:00:00,AM,-1961.2,-2453.7,-8.5,-2209.2
2018-08-24,10:00:00,AM,-1850.7,-2325.6,-8.5,-1950
2018-08-24,11:00:00,AM,-1811.4,-2255.9,-8.5,-2055.1
2018-08-24,12:00:00,PM,-1745.1,-2067.4,-8.5,-2090.9
2018-08-24,1:00:00,PM,-1741.1,-2076.5,-8.5,-2154.4
2018-08-24,2:00:00,PM,-1767,-2171.3,-8.5,-2228.1
2018-08-24,3:00:00,PM,-1678.1,-2060.8,-8.5,-2140.1
2018-08-24,4:00:00,PM,-1576.6,-1992.2,-8.5,-2144.5
2018-08-24,5:00:00,PM,-1552.5,-2055.1,-8.5,-2106.8
2018-08-24,6:00:00,PM,-1581.7,-2129.7,-8.5,-2098.1
2018-08-24,7:00:00,PM,-1689,-2288.4,-8.5,-2187.4
2018-08-24,8:00:00,PM,-1928.5,-2659,-8.5,-2590.8
2018-08-24,9:00:00,PM,-2282.6,-2914.9,-8.5,-3847.9
2018-08-24,10:00:00,PM,-2674.4,-2861.7,-8.6,-4286.7
2018-08-24,11:00:00,PM,-2982.8,-2927.7,-8.6,-4873.3
2018-08-25,12:00:00,AM,-3231.7,-3157.4,-8.6,-5182.3
2018-08-25,1:00:00,AM,-3266.8,-3185.1,-8.6,-5347.2
2018-08-25,2:00:00,AM,-3331.4,-3274.4,-8.6,-5452.9
2018-08-25,3:00:00,AM,-3366.1,-3311.5,-8.6,-5630.2
2018-08-25,4:00:00,AM,-3346,-3348.3,-8.6,-5447.9
2018-08-25,5:00:00,AM,-3354.5,-3349.1,-8.6,-6010.7
2018-08-25,6:00:00,AM,-3297.1,-3488.4,-8.6,-5457.9
2018-08-25,7:00:00,AM,-2662.1,-3015.3,-8.6,-3707
2018-08-25,8:00:00,AM,-2497,-2937.2,-8.6,-2481.6
2018-08-25,9:00:00,AM,-2244.5,-2788.2,-8.5,-2242.5
2018-08-25,10:00:00,AM,-1988,-2363.9,-8.5,-1998.6
2018-08-25,11:00:00,AM,-2022.2,-2399,-8.5,-2213.2
2018-08-25,12:00:00,PM,-2052.2,-2399,-8.5,-2287.8
2018-08-25,1:00:00,PM,-2078.4,-2407.3,-8.5,-2291
2018-08-25,2:00:00,PM,-2076.5,-2385.8,-8.5,-2292.6
2018-08-25,3:00:00,PM,-2086.5,-2427.9,-8.6,-2274.2
2018-08-25,4:00:00,PM,-2063.1,-2447.5,-8.6,-2316.5
2018-08-25,5:00:00,PM,-2094.7,-2477,-8.6,-2354.1
2018-08-25,6:00:00,PM,-2125.8,-2530,-8.6,-2362.8
2018-08-25,7:00:00,PM,-2126.8,-2523.1,-8.6,-2367.2
2018-08-25,8:00:00,PM,-2237.3,-2693.6,-8.6,-2731.7
2018-08-25,9:00:00,PM,-2556.4,-2818.6,-8.7,-4043.2
2018-08-25,10:00:00,PM,-3007.6,-2888.2,-8.8,-5270.2
2018-08-25,11:00:00,PM,-3177.8,-3002.1,-8.8,-5435.3
2018-08-26,12:00:00,AM,-3233.2,-3048.8,-8.8,-6305.6
2018-08-26,1:00:00,AM,-3304.7,-3099.7,-8.8,-5679.7
2018-08-26,2:00:00,AM,-3334.5,-3123.4,-8.8,-6160.6
2018-08-26,3:00:00,AM,-3369.2,-3145,-8.9,-6405.1
2018-08-26,4:00:00,AM,-3373.9,-3141.4,-8.9,-6430.2
2018-08-26,5:00:00,AM,-3412.1,-3272.1,-8.9,-6599.7
2018-08-26,6:00:00,AM,-3349.1,-3301.6,-8.9,-5730.9
2018-08-26,7:00:00,AM,-2674.4,-2946.6,-8.8,-3508.5
2018-08-26,8:00:00,AM,-2456.6,-2734.8,-8.8,-2436.3
2018-08-26,9:00:00,AM,-2156.4,-2471.3,-8.8,-2272.1
2018-08-26,10:00:00,AM,-1987.1,-2296.8,-8.8,-2064.1
2018-08-26,11:00:00,AM,-1903.8,-2272.6,-8.8,-2105.8
2018-08-26,12:00:00,PM,-1914.4,-2298.4,-8.8,-2129.2
2018-08-26,1:00:00,PM,-1857.5,-2162.4,-8.8,-2089.9
2018-08-26,2:00:00,PM,-1909.5,-2238.3,-8.7,-2269.5
2018-08-26,3:00:00,PM,-2032.9,-2406.7,-8.8,-2274.7
2018-08-26,4:00:00,PM,-1856.2,-2259.6,-8.8,-2195.5
2018-08-26,5:00:00,PM,-1853.2,-2274.7,-8.8,-2189.9
2018-08-26,6:00:00,PM,-2043.3,-2500.5,-9,-2349.2
2018-08-26,7:00:00,PM,-2121.4,-2656.6,-9.1,-2392.9
2018-08-26,8:00:00,PM,-2221.9,-2835.5,-9.2,-2408.4
2018-08-26,9:00:00,PM,-2384.7,-2887.5,-9.3,-2725.4
2018-08-26,10:00:00,PM,-2555.8,-2856.4,-9.3,-3817.9
2018-08-26,11:00:00,PM,-3055.1,-2832.2,-9.5,-4639
2018-08-27,12:00:00,AM,-3314.6,-2965.7,-9.6,-5106.5
2018-08-27,1:00:00,AM,-3426.3,-3106.2,-9.7,-5343.5
2018-08-27,2:00:00,AM,-3532.9,-3274.4,-9.7,-5806.7
2018-08-27,3:00:00,AM,-3466.8,-3227.9,-9.7,-5852.3
2018-08-27,4:00:00,AM,-3378.5,-3116.9,-9.7,-5451.6
2018-08-27,5:00:00,AM,-3416.1,-3205,-9.8,-5654.9
2018-08-27,6:00:00,AM,-3908.6,-3515.8,-9.8,-6883.8
2018-08-27,7:00:00,AM,-4351.4,-3704.5,-9.8,-7391.4
2018-08-27,8:00:00,AM,-3881.7,-3555.7,-9.8,-5756.1
2018-08-27,9:00:00,AM,-2611.7,-2689.8,-9.8,-3458.8
2018-08-27,10:00:00,AM,-2155.9,-2264.3,-9.7,-2367.7
2018-08-27,11:00:00,AM,-1972.5,-2094.7,-9.6,-2054.1
2018-08-27,12:00:00,PM,-1832.4,-1984.4,-9.6,-2225
2018-08-27,1:00:00,PM,-1774.3,-1941.4,-9.6,-2257
2018-08-27,2:00:00,PM,-1720.4,-1925.4,-9.6,-2280
2018-08-27,3:00:00,PM,-1682.4,-1924.5,-9.7,-2265.3
2018-08-27,4:00:00,PM,-1590.5,-1900.8,-9.7,-2214.2
2018-08-27,5:00:00,PM,-1513,-1877.7,-9.8,-2046.6
2018-08-27,6:00:00,PM,-1491.2,-1859.6,-9.8,-1987.6
2018-08-27,7:00:00,PM,-1567.9,-2030.1,-9.9,-2210.7
2018-08-27,8:00:00,PM,-1869.1,-2406.2,-10.1,-2386.3
2018-08-27,9:00:00,PM,-2149.9,-2686.1,-10.2,-2716
2018-08-27,10:00:00,PM,-2704.1,-3225.7,-10.3,-4882.3
2018-08-27,11:00:00,PM,-2984.9,-3177.1,-10.5,-5230.3
2018-08-28,12:00:00,AM,-3091.2,-2929.7,-10.6,-5030.7
2018-08-28,1:00:00,AM,-3274.4,-3030.6,-10.7,-5205.1
2018-08-28,2:00:00,AM,-3398.8,-3255.6,-10.7,-5405.4
2018-08-28,3:00:00,AM,-3574.6,-3494.8,-10.8,-5614.7
2018-08-28,4:00:00,AM,-3856.8,-3642.7,-10.9,-5882
2018-08-28,5:00:00,AM,-4167,-3750,-10.9,-6819.1
2018-08-28,6:00:00,AM,-4355.4,-3791.6,-11,-7206.5
2018-08-28,7:00:00,AM,-4460.9,-3877.3,-11.1,-7349
2018-08-28,8:00:00,AM,-4157.4,-3933.9,-11.1,-6142.2
2018-08-28,9:00:00,AM,-2821.1,-2997.3,-11.1,-3545.9
2018-08-28,10:00:00,AM,-2232.7,-2307.9,-11,-2417.8
2018-08-28,11:00:00,AM,-2158.9,-2177.3,-11,-2413.9
2018-08-28,12:00:00,PM,-2024.5,-2006.9,-11,-2405.1
2018-08-28,1:00:00,PM,-1860.1,-1916.6,-11.2,-2355.2
2018-08-28,2:00:00,PM,-1769.8,-1851.1,-11.3,-2342.2
2018-08-28,3:00:00,PM,-1745.5,-1883.3,-11.5,-2336.8
2018-08-28,4:00:00,PM,-1642.2,-1825.3,-11.7,-2283.1
2018-08-28,5:00:00,PM,-1603.3,-1765.3,-12,-2250.2
2018-08-28,6:00:00,PM,-1597.1,-1788.2,-12.3,-2226
2018-08-28,7:00:00,PM,-1654,-1854.5,-12.6,-2315.9
2018-08-28,8:00:00,PM,-1759.6,-2030.6,-13.1,-2601.5
2018-08-28,9:00:00,PM,-1877.7,-2260.6,-13.5,-2766.5
2018-08-28,10:00:00,PM,-2163.8,-2525.4,-14,-3381.6
2018-08-28,11:00:00,PM,-2593.7,-2583,-14.4,-3980.4
2018-08-29,12:00:00,AM,-2747.4,-2757.6,-14.6,-4587
2018-08-29,1:00:00,AM,-2859.1,-2818.6,-14.5,-4822
2018-08-29,2:00:00,AM,-3017.4,-2898.9,-14.2,-4991.4
2018-08-29,3:00:00,AM,-3193.2,-2973.9,-13.8,-5083.1
2018-08-29,4:00:00,AM,-3303.9,-3058.6,-13.4,-5218.3
2018-08-29,5:00:00,AM,-3352.2,-3082,-13,-5362
2018-08-29,6:00:00,AM,-3357.6,-3079.1,-12.8,-5456.7
2018-08-29,7:00:00,AM,-3296.3,-2969.8,-12.8,-5200.3
2018-08-29,8:00:00,AM,-3000.7,-2864.4,-12.8,-4825.3
2018-08-29,9:00:00,AM,-2438.5,-2609.3,-13,-3450.9
2018-08-29,10:00:00,AM,-2042.3,-2225,-13.2,-2444.7
2018-08-29,11:00:00,AM,-1793.2,-1915.3,-13.5,-2250.7
2018-08-29,12:00:00,PM,-1755.2,-1842.6,-13.8,-2054.6
2018-08-29,1:00:00,PM,-1660.5,-1684.3,-14.2,-2152.9
2018-08-29,2:00:00,PM,-1521.3,-1645.2,-14.7,-2206.1
2018-08-29,3:00:00,PM,-1657.4,-1679.3,-15.4,-2289.4
2018-08-29,4:00:00,PM,-1589,-1644.5,-16.2,-2220.4
2018-08-29,5:00:00,PM,-1600.8,-1675,-17,-2246.1
2018-08-29,6:00:00,PM,-1561.8,-1720.4,-18,-2204.6
2018-08-29,7:00:00,PM,-1658.5,-1851.9,-18.9,-2342.8
2018-08-29,8:00:00,PM,-1810.2,-2031.5,-19.7,-2606.3
2018-08-29,9:00:00,PM,-1855.8,-2136.6,-20.9,-2642.6
2018-08-29,10:00:00,PM,-2089.9,-2383,-22.4,-3207.2
2018-08-29,11:00:00,PM,-2550.5,-2606.3,-23.9,-3831.1
2018-08-30,12:00:00,AM,-2676.9,-2689.2,-25.4,-4196.9
2018-08-30,1:00:00,AM,-2743.6,-2737.3,-26.7,-4466.1
2018-08-30,2:00:00,AM,-2778,-2798.5,-28,-4656.1
2018-08-30,3:00:00,AM,-2957.5,-2879.6,-29.2,-4878.9
2018-08-30,4:00:00,AM,-3116.9,-2946.6,-30.4,-4957.1
2018-08-30,5:00:00,AM,-3179.3,-2987.6,-31.6,-5039.9
2018-08-30,6:00:00,AM,-3270.6,-3074.2,-32.7,-5136
2018-08-30,7:00:00,AM,-3323.7,-3147.2,-33.7,-5271.4
2018-08-30,8:00:00,AM,-3168.3,-3103.3,-34.6,-4874.5
2018-08-30,9:00:00,AM,-2368.8,-2611.7,-35.5,-3335.2
2018-08-30,10:00:00,AM,-1934.3,-1923.7,-36,-2361.2
2018-08-30,11:00:00,AM,-1773.5,-1654,-36.5,-2060.3
2018-08-30,12:00:00,PM,-1746.7,-1664.3,-37.2,-2258
2018-08-30,1:00:00,PM,-1704.6,-1664.7,-38.6,-2276.8
2018-08-30,2:00:00,PM,-1675.8,-1751.2,-39.9,-2348.7
2018-08-30,3:00:00,PM,-1589,-1724.8,-40.6,-2298.9
2018-08-30,4:00:00,PM,-1484,-1655.9,-41.5,-2266.9
2018-08-30,5:00:00,PM,-1521,-1727.5,-42.5,-2310.6
2018-08-30,6:00:00,PM,-1524.5,-1737.5,-43.9,-2236.3
2018-08-30,7:00:00,PM,-1540.4,-1775.9,-45.7,-2313.3
2018-08-30,8:00:00,PM,-1732.3,-1976.6,-48,-2610.5
2018-08-30,9:00:00,PM,-1891.6,-2224,-50.8,-2893.5
2018-08-30,10:00:00,PM,-2086.5,-2407.3,-54.2,-3309.2
2018-08-30,11:00:00,PM,-2457.1,-2541.7,-58.6,-3790.8
2018-08-31,12:00:00,AM,-2610.5,-2710.4,-62.4,-4364.4
2018-08-31,1:00:00,AM,-2689.8,-2823.1,-65.8,-4725.3
2018-08-31,2:00:00,AM,-2852.5,-2899.5,-69.2,-4805.4
2018-08-31,3:00:00,AM,-2974.6,-2943.9,-72.4,-4835.3
2018-08-31,4:00:00,AM,-3050.2,-2969.8,-75.6,-4872.2
2018-08-31,5:00:00,AM,-3171.2,-3101.9,-78.9,-4977.7
2018-08-31,6:00:00,AM,-3277.4,-3308.5,-82.7,-5342.3
2018-08-31,7:00:00,AM,-3349.1,-3529.6,-86.8,-5780
2018-08-31,8:00:00,AM,-3150.8,-3431,-90.4,-5344.7
2018-08-31,9:00:00,AM,-2427.3,-2608.7,-90.8,-3283.4
2018-08-31,10:00:00,AM,-2014.3,-1959,-90.1,-2379.7
2018-08-31,11:00:00,AM,-1877.3,-1850.7,-92.3,-2189.4
2018-08-31,12:00:00,PM,-1931.2,-1897.7,-96.1,-2336.8
2018-08-31,1:00:00,PM,-1831.2,-1833.3,-101.4,-2310.1
2018-08-31,2:00:00,PM,-1760.1,-1809.8,-109.8,-2329.3
2018-08-31,3:00:00,PM,-1686.7,-1767.8,-120.5,-2260.1
2018-08-31,4:00:00,PM,-1594.1,-1854.5,-136.6,-2288.4
2018-08-31,5:00:00,PM,-1703,-1928.5,-155.1,-2327.2
2018-08-31,6:00:00,PM,-1724,-1947.7,-174.7,-2313.3
2018-08-31,7:00:00,PM,-1764.5,-2106.3,-198.9,-2489.6
2018-08-31,8:00:00,PM,-1831.2,-2216.8,-226.3,-2602.1
2018-08-31,9:00:00,PM,-1993.1,-2351.4,-254.2,-2812.1
2018-08-31,10:00:00,PM,-2293.1,-2808.8,-291.5,-4064.7
2018-08-31,11:00:00,PM,-2696.7,-2924.3,-357.3,-4086.3
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
