Plant ID,Site,Year,Block,Treatment,E,A,gsw,PhiPS2
314,S32,2012,3,D,0.009178629,14.77373597,0.582831447,0.180104827
314,S32,2012,3,D,0.00942607,14.74214021,0.579165964,0.179855075
314,S32,2012,3,W,0.008376357,16.07792853,0.693536457,0.171783552
314,S32,2012,3,W,0.008376667,16.05516816,0.686964751,0.156712835
314,S32,2012,3,W,0.008380248,16.04022521,0.676773891,0.138711184
314,S32,2012,4,D,0.002883869,8.439332644,0.184297836,0.114759011
314,S32,2012,4,D,0.002882951,8.43836568,0.183673073,0.100326549
314,S32,2012,4,D,0.002883251,8.438105425,0.179283374,0.086192341
314,S32,2012,4,W,0.004125004,7.344517541,0.23360893,0.07632139
314,S32,2012,4,W,0.004095668,7.367014936,0.226284982,0.063669636
315,S32,2012,3,D,0.005719213,10.67048707,0.368087883,0.167878621
315,S32,2012,3,D,0.00536394,11.91402665,0.33524801,0.200283417
315,S32,2012,3,D,0.005325773,11.9148355,0.325634579,0.171394526
315,S32,2012,3,W,0.006270064,10.51964931,0.426587384,0.128280523
315,S32,2012,3,W,0.00626697,10.49690772,0.425931923,0.119368427
315,S32,2012,3,W,0.006257808,10.47830164,0.421353736,0.107844958
315,S32,2012,4,D,0.002997647,8.749835343,0.191956738,0.095441167
315,S32,2012,4,D,0.002986754,8.746678663,0.187702918,0.087518087
315,S32,2012,4,D,0.00298292,8.724803266,0.183495048,0.074957163
316,S32,2012,3,D,0.009465511,14.6407995,0.662196963,0.195082301
316,S32,2012,3,D,0.009472013,14.57602081,0.656166592,0.173673624
316,S32,2012,3,D,0.009506591,14.56059985,0.631686036,0.155098256
316,S32,2012,3,W,0.00624866,10.57408458,0.485165194,0.121987198
316,S32,2012,3,W,0.006239577,10.6169148,0.479678036,0.111871177
316,S32,2012,3,W,0.006246236,10.81949048,0.441868082,0.099087369
316,S32,2012,4,D,0.00142586,6.756279709,0.086802514,0.096319903
316,S32,2012,4,D,0.001421664,6.742912942,0.086127357,0.089305362
316,S32,2012,4,D,0.001405288,6.745361913,0.081810955,0.078924322
316,S32,2012,4,W,0.007555749,14.1715638,0.590220329,0.133481289
316,S32,2012,4,W,0.007558355,14.16037234,0.588052387,0.126804983
316,S32,2012,4,W,0.007568132,14.18758279,0.572418388,0.105040683
317,S32,2012,3,D,0.006407322,11.4317744,0.471295219,0.151640495
317,S32,2012,3,D,0.006405247,11.4522953,0.466764017,0.137282896
317,S32,2012,3,D,0.00642055,11.66288374,0.438595719,0.122601575
317,S32,2012,3,W,0.005545762,14.07717959,0.402087296,0.1643872
317,S32,2012,3,W,0.005546186,14.07659626,0.40002904,0.147223317
317,S32,2012,3,W,0.00554903,14.0664677,0.390729852,0.129289328
317,S32,2012,4,D,0.004574985,9.068505141,0.310304238,0.117903093
317,S32,2012,4,D,0.004565546,9.060856204,0.307232631,0.10898455
317,S32,2012,4,D,0.004551923,9.054348205,0.29875578,0.097419952
317,S32,2012,4,W,0.005491189,10.88828344,0.38937471,0.1088471
317,S32,2012,4,W,0.005485459,10.9101844,0.387063227,0.101636017
317,S32,2012,4,W,0.005482917,10.91929097,0.384012305,0.091171808
318,S32,2012,3,D,0.005829008,14.48442968,0.414636956,0.155366022
318,S32,2012,3,D,0.005828925,14.48694848,0.4129525,0.140602345
318,S32,2012,3,D,0.005984656,15.61140352,0.407717715,0.182922999
318,S32,2012,3,W,0.002221089,7.041342392,0.14021122,0.099817201
318,S32,2012,3,W,0.001442507,5.572136233,0.085017698,0.109970084
318,S32,2012,3,W,0.001436146,5.550861462,0.084131075,0.096173224
318,S32,2012,4,D,0.004240627,13.05926977,0.28417581,0.161167476
318,S32,2012,4,D,0.004235371,13.06653257,0.282917275,0.145593421
318,S32,2012,4,D,0.004227266,13.06221313,0.275288699,0.130648921
318,S32,2012,4,W,0.006060765,11.14012275,0.457317549,0.102610928
318,S32,2012,4,W,0.006064077,11.15666891,0.454800337,0.096405359
318,S32,2012,4,W,0.006070247,11.17715931,0.446905176,0.086232551
319,S32,2012,3,D,0.006939802,11.88703159,0.403154304,0.143816615
319,S32,2012,3,D,0.006914742,11.86575644,0.392354651,0.128418879
319,S32,2012,3,D,0.006944396,11.87197938,0.366662284,0.11925762
319,S32,2012,4,D,0.002543344,7.849644795,0.159793052,0.085384278
319,S32,2012,4,D,0.002538803,7.858849395,0.158881084,0.07864663
319,S32,2012,4,D,0.002533474,7.867021952,0.156573671,0.068828392
319,S32,2012,4,W,0.005426543,12.51367987,0.3639761,0.139220055
319,S32,2012,4,W,0.005425949,12.52490854,0.361800372,0.129882629
319,S32,2012,4,W,0.005430008,12.48659037,0.349534818,0.114549802
320,S32,2012,3,D,0.008624577,17.20621854,0.627342846,0.203725811
320,S32,2012,3,D,0.008171002,18.10424968,0.568530013,0.225668844
320,S32,2012,3,D,0.008157764,18.12626528,0.557173994,0.20177371
320,S32,2012,3,W,0.00301463,8.213270282,0.181424652,0.112734387
320,S32,2012,3,W,0.003013863,8.206674223,0.181065619,0.101283205
320,S32,2012,3,W,0.003013909,8.206615789,0.180328386,0.091705548
320,S32,2012,4,D,0.00478797,11.35755768,0.331853416,0.132086719
320,S32,2012,4,D,0.004785081,11.34777648,0.329958078,0.121058081
320,S32,2012,4,D,0.0047838,11.35175574,0.322388445,0.106963719
320,S32,2012,4,W,0.008881132,14.89868481,0.733550763,0.152026923
320,S32,2012,4,W,0.008877493,14.89409751,0.732410969,0.13969926
320,S32,2012,4,W,0.008867104,14.88441908,0.723464685,0.121748941
321,S32,2012,3,D,0.009032485,18.54047465,0.675023077,0.233275692
321,S32,2012,3,D,0.009036238,18.50524481,0.645665959,0.211348719
321,S32,2012,3,D,0.009300508,18.86035363,0.686709659,0.238879476
321,S32,2012,3,W,0.006802793,13.26136676,0.504553099,0.127615462
321,S32,2012,3,W,0.00680099,13.26588287,0.501920776,0.115800407
321,S32,2012,3,W,0.006800837,13.26425567,0.498368226,0.100813795
321,S32,2012,4,D,0.001356205,6.289165706,0.083278704,0.079184606
321,S32,2012,4,D,0.00135425,6.290099376,0.082836232,0.077011676
321,S32,2012,4,D,0.001352546,6.281818578,0.079170024,0.06505631
321,S32,2012,4,W,0.004868973,15.42964274,0.328911069,0.206995756
321,S32,2012,4,W,0.004864798,15.49567784,0.322509381,0.181598019
321,S32,2012,4,W,0.004865212,15.52246122,0.319220511,0.163667163
322,S32,2014,3,D,0.008017842,12.77724502,0.636557963,0.135017174
322,S32,2014,3,D,0.0080097,12.77932814,0.629270207,0.125644372
322,S32,2014,3,D,0.008011872,12.79600185,0.593033911,0.109180729
322,S32,2014,3,W,0.005988699,10.53442413,0.41842988,0.108613373
322,S32,2014,3,W,0.005985311,10.5314812,0.417284427,0.096030838
322,S32,2014,3,W,0.005978103,10.52803325,0.407237396,0.081701329
322,S32,2014,4,D,0.0062523,13.99983332,0.431808265,0.179598127
322,S32,2014,4,D,0.006246269,13.98794102,0.429307882,0.157201656
322,S32,2014,4,D,0.006240826,13.99044868,0.422471969,0.138197691
322,S32,2014,4,W,0.003062039,7.831109987,0.197910444,0.067031557
322,S32,2014,4,W,0.003046579,7.766127508,0.190345806,0.061825157
322,S32,2014,4,W,0.003041709,7.706631403,0.182048812,0.052423535
323,S32,2014,3,D,0.007828422,12.52027613,0.626463578,0.141594834
323,S32,2014,3,D,0.007830225,12.50570589,0.623198103,0.128690766
323,S32,2014,3,D,0.007842948,12.44597088,0.603500971,0.113502184
323,S32,2014,3,W,0.008213598,14.91604869,0.695064455,0.159825599
323,S32,2014,3,W,0.008206891,14.90375409,0.690113636,0.140958108
323,S32,2014,3,W,0.00820178,14.88467708,0.66011983,0.120999122
323,S32,2014,4,D,0.003524727,7.732433463,0.234407791,0.040931354
323,S32,2014,4,D,0.003527054,7.73352594,0.233917207,0.04623128
323,S32,2014,4,D,0.003531863,7.746684163,0.22858913,0.035699943
323,S32,2014,4,W,0.004606402,10.38980266,0.298540213,0.055596664
323,S32,2014,4,W,0.00461515,10.41916172,0.298293941,0.06008165
323,S32,2014,4,W,0.004637107,10.4991445,0.292257892,0.051446343
324,S32,2014,3,D,0.005343246,15.93681424,0.388971294,0.195240039
324,S32,2014,3,D,0.005442736,16.96545495,0.385117915,0.205748509
324,S32,2014,3,D,0.005438016,16.94055582,0.383589903,0.178412992
324,S32,2014,3,W,0.007204317,17.42222811,0.534864987,0.209166591
324,S32,2014,3,W,0.007204829,17.40889984,0.533968266,0.181557529
324,S32,2014,3,W,0.007206162,17.38940259,0.526224762,0.154819444
324,S32,2014,4,D,0.005964262,12.79624237,0.411531121,0.147210037
324,S32,2014,4,D,0.005963157,12.79382408,0.410577477,0.139873215
324,S32,2014,4,D,0.005960294,12.77194448,0.397168885,0.121740294
324,S32,2014,4,W,0.009598094,13.57393163,0.689043195,0.13324882
324,S32,2014,4,W,0.009597635,13.56873264,0.687589727,0.123197569
324,S32,2014,4,W,0.009597571,13.56115856,0.682218078,0.109269485
325,S32,2014,3,D,0.007587534,14.57513333,0.532754341,0.16405024
325,S32,2014,3,D,0.00757387,14.60299749,0.522532742,0.15046142
325,S32,2014,3,D,0.007600794,14.60196504,0.50668607,0.1337164
325,S32,2014,3,W,0.008215938,12.38487813,0.640283111,0.150270168
325,S32,2014,3,W,0.008203131,12.35548389,0.633399343,0.137796065
325,S32,2014,3,W,0.008170004,12.31292448,0.585525847,0.123343097
325,S32,2014,4,D,0.002671662,9.717430062,0.16637648,0.118070835
325,S32,2014,4,D,0.002668393,9.715029318,0.165872092,0.109359843
325,S32,2014,4,D,0.002661659,9.710681939,0.163119376,0.094552162
325,S32,2014,4,W,0.008892551,16.31606734,0.747902078,0.16833709
325,S32,2014,4,W,0.008897133,16.30612427,0.744106544,0.157545019
325,S32,2014,4,W,0.008911604,16.29075744,0.719697453,0.133683538
326,S32,2014,3,D,0.00795318,13.06065151,0.507019837,0.170693119
326,S32,2014,3,D,0.006993468,12.8940211,0.425045145,0.178324409
326,S32,2014,3,D,0.006958524,12.86302233,0.404982947,0.1622763
326,S32,2014,3,W,0.007045528,15.85193996,0.560528176,0.205695896
326,S32,2014,3,W,0.007038672,15.86142793,0.557097798,0.184505863
326,S32,2014,3,W,0.007037402,15.87405423,0.550392314,0.165316409
326,S32,2014,4,D,0.001967048,8.608480454,0.117704499,0.126430655
326,S32,2014,4,D,0.001963232,8.616316967,0.11649465,0.11435622
326,S32,2014,4,D,0.001961404,8.636988434,0.113063867,0.101951057
327,S32,2014,3,D,0.007942925,13.26837773,0.610175701,0.145629794
327,S32,2014,3,D,0.007977559,13.13740945,0.56908154,0.13456737
327,S32,2014,3,D,0.008075423,13.85930334,0.600447629,0.15512054
327,S32,2014,3,W,0.006629095,14.33152363,0.482749929,0.166692508
327,S32,2014,3,W,0.006624182,14.35920938,0.47937419,0.149597327
327,S32,2014,3,W,0.006618044,14.51796328,0.449063065,0.133189747
327,S32,2014,4,D,0.000587814,3.673408635,0.033771751,0.070311864
327,S32,2014,4,D,0.000585702,3.673182882,0.033592281,0.066418087
327,S32,2014,4,D,0.000582307,3.665945408,0.032975417,0.055931171
327,S32,2014,4,W,0.007773083,11.78458411,0.569065298,0.12712691
327,S32,2014,4,W,0.007771914,11.77378959,0.56477612,0.11598722
327,S32,2014,4,W,0.007823317,11.84050769,0.531240297,0.105117999
328,S32,2015,3,D,0.00627358,12.22498812,0.422723636,0.159317898
328,S32,2015,3,D,0.006261105,12.26062425,0.418808057,0.142107161
328,S32,2015,3,D,0.006338087,12.533908,0.427093069,0.172092361
328,S32,2015,3,W,0.007183202,12.12324056,0.494347619,0.153792708
328,S32,2015,3,W,0.007164403,12.10312335,0.490306059,0.134587982
328,S32,2015,3,W,0.007138147,12.06511818,0.477697681,0.117757239
328,S32,2015,4,D,0.00240958,6.341893417,0.162155499,0.063620589
328,S32,2015,4,D,0.002412085,6.344849136,0.162004275,0.060969343
328,S32,2015,4,D,0.002418661,6.34244969,0.160100609,0.052353269
328,S32,2015,4,W,0.006249764,19.00437287,0.542734487,0.122200815
328,S32,2015,4,W,0.007703896,18.11919532,0.641178428,0.120204104
328,S32,2015,4,W,0.007835207,18.07105249,0.650281142,0.12937702
329,S32,2015,3,D,0.007090503,16.05082264,0.573166221,0.171353491
329,S32,2015,3,D,0.007093958,16.04191028,0.559045807,0.154960495
329,S32,2015,3,D,0.0061205,15.31737328,0.457078792,0.200646329
329,S32,2015,3,W,0.007196289,12.44981556,0.544211321,0.150919194
329,S32,2015,3,W,0.007195819,12.43767115,0.534025512,0.136889716
329,S32,2015,3,W,0.007202401,12.45854436,0.527624424,0.123431711
329,S32,2015,4,D,0.002928419,7.349089814,0.194975079,0.059910275
329,S32,2015,4,D,0.002936157,7.342027168,0.194738194,0.062438389
329,S32,2015,4,D,0.002945615,7.341427368,0.191916138,0.04979539
329,S32,2015,4,W,0.00831154,15.0300883,0.623676912,0.171435127
329,S32,2015,4,W,0.008309208,15.0253091,0.622087111,0.151316722
329,S32,2015,4,W,0.008304677,15.02586757,0.612115608,0.1326664
330,S32,2015,3,D,0.009068752,19.36782031,0.711002637,0.250496888
330,S32,2015,3,D,0.009043725,19.72091534,0.697413353,0.258477083
330,S32,2015,3,D,0.009170808,20.1014247,0.699880609,0.26287126
330,S32,2015,3,W,0.006336554,11.57527844,0.442804747,0.12706617
330,S32,2015,3,W,0.006332411,11.57177262,0.44007526,0.112747822
330,S32,2015,3,W,0.006329904,11.5649949,0.433087455,0.100239715
330,S32,2015,4,D,0.002955733,7.544884565,0.193655848,0.069425121
330,S32,2015,4,D,0.002952468,7.495238761,0.192592642,0.065044054
330,S32,2015,4,D,0.002950506,7.440763984,0.18995382,0.057421659
331,S32,2015,3,D,0.009908757,10.44272613,0.697486883,0.13633107
331,S32,2015,3,D,0.010029588,10.26074112,0.653885841,0.125189032
331,S32,2015,3,D,0.010151216,10.25966227,0.656320762,0.122357025
331,S32,2015,3,W,0.00639916,10.40317343,0.434869966,0.123074165
331,S32,2015,3,W,0.006397291,10.41037329,0.433827192,0.112899478
331,S32,2015,3,W,0.006391451,10.39986814,0.427219689,0.098706907
331,S32,2015,4,D,0.001550969,9.098269182,0.085566989,0.154074168
331,S32,2015,4,D,0.001544528,9.104578405,0.084855647,0.141542695
331,S32,2015,4,D,0.00153886,9.099360615,0.083386588,0.129149641
331,S32,2015,4,W,0.004629485,9.363692471,0.307032196,0.112889955
331,S32,2015,4,W,0.004624745,9.318846143,0.305537457,0.101859584
331,S32,2015,4,W,0.004622062,9.294115104,0.303526591,0.090852837
332,S32,2015,3,W,0.007425152,15.54129503,0.566907716,0.1333921
332,S32,2015,3,W,0.007424335,15.53435274,0.563531379,0.124268913
332,S32,2015,3,W,0.007425619,15.5387751,0.554302915,0.103722827
332,S32,2015,4,D,0.00672541,15.28568213,0.507913207,0.195533652
332,S32,2015,4,D,0.006723177,15.28586092,0.502847799,0.173845495
332,S32,2015,4,D,0.006725329,15.28667167,0.492039412,0.151347507
332,S32,2015,4,W,0.00771248,13.1852852,0.540388528,0.133916912
332,S32,2015,4,W,0.007711662,13.18174742,0.539298413,0.124908103
332,S32,2015,4,W,0.007711151,13.16742646,0.531788282,0.110608818
333,S32,2015,3,D,0.009606508,17.73760943,0.813199924,0.184542111
333,S32,2015,3,D,0.009598943,17.74783597,0.802800244,0.169818877
333,S32,2015,3,D,0.009631419,17.75135865,0.774909473,0.150085444
333,S32,2015,3,W,0.003724774,8.939848728,0.245759616,0.105557845
333,S32,2015,3,W,0.003723454,8.943493739,0.244889465,0.099813797
333,S32,2015,3,W,0.003724997,8.978918155,0.23768713,0.083465833
333,S32,2015,4,D,0.00273955,7.661373195,0.178316681,0.080815127
333,S32,2015,4,D,0.002743141,7.675857531,0.178050747,0.075647845
333,S32,2015,4,D,0.002747196,7.679341224,0.176414044,0.066864063
333,S32,2015,4,W,0.008803889,10.79990917,0.712182987,0.087622735
333,S32,2015,4,W,0.008810471,10.81533134,0.707416123,0.081764717
333,S32,2015,4,W,0.008822319,10.78483492,0.694457876,0.069957154
334,S32,2016,3,D,0.008073898,11.35702406,0.614185487,0.107535933
334,S32,2016,3,D,0.008073332,11.35252916,0.610967686,0.10116707
334,S32,2016,3,D,0.008080086,11.35704344,0.592011974,0.085074033
334,S32,2016,3,W,0.007317704,16.29663388,0.52817483,0.231342751
334,S32,2016,3,W,0.007284762,16.30548748,0.508048286,0.205340566
334,S32,2016,3,W,0.007284578,16.32621965,0.503331675,0.182001408
334,S32,2016,4,D,0.004188737,6.8068786,0.273182955,0.068998059
334,S32,2016,4,D,0.004196758,6.787349652,0.263550127,0.059640359
334,S32,2016,4,D,0.004212587,6.797399157,0.259057735,0.054214998
335,S32,2016,3,D,0.008644192,9.885780373,0.640064483,0.102847211
335,S32,2016,3,D,0.00819573,9.985981031,0.59530368,0.108416194
335,S32,2016,3,D,0.008216434,9.952937042,0.55916435,0.100780721
335,S32,2016,3,W,0.010111145,16.8608508,0.938473273,0.17588118
335,S32,2016,3,W,0.010117668,16.84895631,0.901560275,0.158232299
335,S32,2016,3,W,0.01012296,16.8372644,0.88582731,0.144833253
335,S32,2016,4,D,0.004792431,11.91372318,0.318267768,0.121833827
335,S32,2016,4,D,0.004786396,11.91922491,0.316379144,0.113190905
335,S32,2016,4,D,0.004780774,11.91461492,0.311407957,0.099410692
335,S32,2016,4,W,0.006641395,8.961139116,0.510294737,0.10809257
335,S32,2016,4,W,0.006627553,8.962388498,0.506491345,0.098588705
335,S32,2016,4,W,0.006614005,8.971186196,0.497711801,0.086594603
336,S32,2016,3,D,0.006637128,16.99359558,0.507010146,0.204820725
336,S32,2016,3,D,0.006645451,17.01480867,0.503681757,0.18590969
336,S32,2016,3,D,0.006652925,17.02105762,0.496899379,0.164505474
336,S32,2016,3,W,0.003080486,7.082625299,0.201655514,0.081446632
336,S32,2016,3,W,0.003072899,7.078574726,0.200038549,0.075531851
336,S32,2016,3,W,0.003057975,7.088015718,0.194214437,0.066521351
336,S32,2016,4,D,0.00596013,13.73134338,0.427155132,0.153585126
336,S32,2016,4,D,0.005958308,13.7277881,0.42628445,0.141963456
336,S32,2016,4,D,0.005955724,13.71233243,0.420135367,0.126874325
336,S32,2016,4,W,0.003581074,7.415667095,0.191106734,0.075229946
336,S32,2016,4,W,0.003566208,7.405919273,0.186858547,0.069764884
336,S32,2016,4,W,0.003557236,7.420220013,0.178596311,0.061646042
337,S32,2016,3,D,0.007899993,15.1763334,0.57461446,0.148721612
337,S32,2016,3,D,0.007905365,15.18263108,0.562182137,0.13535706
337,S32,2016,3,D,0.007917641,15.19731104,0.549440806,0.121509535
337,S32,2016,3,W,0.007070422,15.40038792,0.49855521,0.210604698
337,S32,2016,3,W,0.00705761,15.40906431,0.49306012,0.184267924
337,S32,2016,3,W,0.007051383,15.41563927,0.483430833,0.16294095
337,S32,2016,4,D,0.007320948,18.40988943,0.569615768,0.185229096
337,S32,2016,4,D,0.007363154,18.43482517,0.569692703,0.168478504
337,S32,2016,4,D,0.007425843,18.44749406,0.558853405,0.148579149
337,S32,2016,4,W,0.004835333,10.71415914,0.338743031,0.113691535
337,S32,2016,4,W,0.004838699,10.71825531,0.337511295,0.102396561
337,S32,2016,4,W,0.004848792,10.67689854,0.329130838,0.091533042
338,S32,2016,3,D,0.007674778,14.90383606,0.560139901,0.171469806
338,S32,2016,3,D,0.007334063,15.51645273,0.538320002,0.180638981
338,S32,2016,3,D,0.006733742,15.65283296,0.489465905,0.190881466
338,S32,2016,3,W,0.004769025,9.717126055,0.30709292,0.0958712
338,S32,2016,3,W,0.004766795,9.711611099,0.306569419,0.090836236
338,S32,2016,3,W,0.004761573,9.712472729,0.302928293,0.076829505
338,S32,2016,4,D,0.001523499,5.210181888,0.097828579,0.044584719
338,S32,2016,4,D,0.001515113,5.201257963,0.095977095,0.039578171
338,S32,2016,4,D,0.001508872,5.187817753,0.092902873,0.028093457
338,S32,2016,4,W,0.009614267,14.16312395,0.833391038,0.149827879
338,S32,2016,4,W,0.009616443,14.16735014,0.82902568,0.137147343
338,S32,2016,4,W,0.009620528,14.16772559,0.816445618,0.119628947
339,S32,2016,3,D,0.003836693,7.383820214,0.25496269,0.079809794
339,S32,2016,3,D,0.003828496,7.406584054,0.244056199,0.07399896
339,S32,2016,3,D,0.003610625,8.596466573,0.229357279,0.104880581
339,S32,2016,3,W,0.007357091,13.93466682,0.579488748,0.159414655
339,S32,2016,3,W,0.007364582,13.8971229,0.570794394,0.140120505
339,S32,2016,3,W,0.007494317,13.71023865,0.529451746,0.141066323
339,S32,2016,4,D,0.000788675,2.624824647,0.043396719,0.05974685
339,S32,2016,4,D,0.000789326,2.624308673,0.043357151,0.056032429
339,S32,2016,4,D,0.000792669,2.606320715,0.042218813,0.047872429
339,S32,2016,4,W,0.006984352,9.417360803,0.516432238,0.115961206
339,S32,2016,4,W,0.006983645,9.401028529,0.511881289,0.106792154
339,S32,2016,4,W,0.006984457,9.401010836,0.508435182,0.097792919
340,S36,2011,3,D,0.009640272,15.8743071,0.688464725,0.199741586
340,S36,2011,3,D,0.009642269,15.80558917,0.667266216,0.176304528
340,S36,2011,3,D,0.009770564,15.8680937,0.634700757,0.163894044
340,S36,2011,3,W,0.007237369,15.92051424,0.566217347,0.145662774
340,S36,2011,3,W,0.007257942,15.92924658,0.565001132,0.135340793
340,S36,2011,3,W,0.00728833,15.94155743,0.558093697,0.119056381
340,S36,2011,4,D,0.00558572,10.21307109,0.369359181,0.117450909
340,S36,2011,4,D,0.005580414,10.20830368,0.368234575,0.106185992
340,S36,2011,4,D,0.005568277,10.21535092,0.361962985,0.093729974
340,S36,2011,4,W,0.004428122,11.35757278,0.25210823,0.118268027
340,S36,2011,4,W,0.004423614,11.37665298,0.241888956,0.108419508
340,S36,2011,4,W,0.004429271,11.39785502,0.237932235,0.100089478
341,S36,2011,3,D,0.008608835,12.38930113,0.561400877,0.143496561
341,S36,2011,3,D,0.00861818,12.39408575,0.531588579,0.130494784
341,S36,2011,3,D,0.008675755,11.89822313,0.543818057,0.152820368
341,S36,2011,3,W,0.007678995,14.93018928,0.611608794,0.188359092
341,S36,2011,3,W,0.00765335,14.91871642,0.605244175,0.166518403
341,S36,2011,3,W,0.007607277,14.91548416,0.572633031,0.146857725
341,S36,2011,4,D,0.001876841,5.493194458,0.107312636,0.095904421
341,S36,2011,4,D,0.001875867,5.493892042,0.107073677,0.082865153
341,S36,2011,4,D,0.001869545,5.490483377,0.103765536,0.072500303
341,S36,2011,4,W,0.005415372,8.188409488,0.344023924,0.078056373
341,S36,2011,4,W,0.005407483,8.19344013,0.340620821,0.072060862
341,S36,2011,4,W,0.005400957,8.187302686,0.331319196,0.065440681
342,S36,2011,3,D,0.008610724,18.34594223,0.686612822,0.204457331
342,S36,2011,3,D,0.008734633,18.00811101,0.656513774,0.191398582
342,S36,2011,3,D,0.008882913,17.97818366,0.659527063,0.190656844
342,S36,2011,3,W,0.004711759,15.54568347,0.321122435,0.202271445
342,S36,2011,3,W,0.004710351,15.54645369,0.319795579,0.182623629
342,S36,2011,3,W,0.00471107,15.56362232,0.313728316,0.163140369
342,S36,2011,4,D,0.003502103,9.973560345,0.213596182,0.127321426
342,S36,2011,4,D,0.003498195,9.941269868,0.211911759,0.114807771
342,S36,2011,4,D,0.003492678,9.920499196,0.206686812,0.103498512
343,S36,2011,3,D,0.006241462,11.9501222,0.473366391,0.091456843
343,S36,2011,3,D,0.006287439,11.74866954,0.452541286,0.083401056
343,S36,2011,3,D,0.006298798,11.7438719,0.450474872,0.075844012
343,S36,2011,3,W,0.005773644,14.1087014,0.434880975,0.133720688
343,S36,2011,3,W,0.005780364,14.11260476,0.432823652,0.123656641
343,S36,2011,3,W,0.005790035,14.12365501,0.427063047,0.110447558
343,S36,2011,4,D,0.001316812,6.005611226,0.074395568,0.112046725
343,S36,2011,4,D,0.001314228,5.992933524,0.073925559,0.097851577
343,S36,2011,4,D,0.00131246,5.982021355,0.073018724,0.086670452
343,S36,2011,4,W,0.009874804,10.02444549,0.760555216,0.108132281
343,S36,2011,4,W,0.009869281,10.00243025,0.756332778,0.100527002
343,S36,2011,4,W,0.009847346,9.947508106,0.713075405,0.09013576
344,S36,2011,3,D,0.008029609,12.12022117,0.68627743,0.073667321
344,S36,2011,3,D,0.0086491,17.68712583,0.76366739,0.212168933
344,S36,2011,3,D,0.008653062,17.75914047,0.738321476,0.193321113
344,S36,2011,3,W,0.008697468,15.0428777,0.699554255,0.180029807
344,S36,2011,3,W,0.008689197,15.03915572,0.695516308,0.161567452
344,S36,2011,3,W,0.008759578,15.1523714,0.629575508,0.151712792
344,S36,2011,4,D,0.005157488,10.72701001,0.386749289,0.114760051
344,S36,2011,4,D,0.005173086,10.76094961,0.384503347,0.105675661
344,S36,2011,4,D,0.005205586,10.81229938,0.37530507,0.094879918
344,S36,2011,4,W,0.005986471,10.06066687,0.436000826,0.08414237
344,S36,2011,4,W,0.005990832,10.03327903,0.434685936,0.078755458
344,S36,2011,4,W,0.005996352,10.0344038,0.42652637,0.06700137
345,S36,2011,3,D,0.006166005,16.20982275,0.435464464,0.206937812
345,S36,2011,3,D,0.00615871,16.20317227,0.432342854,0.185845877
345,S36,2011,3,D,0.006139797,16.19879747,0.417794434,0.16381868
345,S36,2011,3,D,0.007214417,15.78667862,0.578283993,0.194001833
345,S36,2011,3,D,0.007212236,15.77157615,0.575382615,0.1744176
345,S36,2011,3,D,0.007212043,15.76520641,0.566938417,0.15256314
345,S36,2011,4,D,0.002905455,13.34576091,0.178245782,0.188117243
345,S36,2011,4,D,0.00290129,13.3391415,0.177677591,0.162240242
345,S36,2011,4,D,0.002890551,13.3420423,0.173834564,0.142722263
345,S36,2011,4,W,0.005372272,10.80198571,0.371792665,0.127958173
345,S36,2011,4,W,0.00535314,10.93688656,0.351139471,0.116693017
345,S36,2011,4,W,0.005359199,10.93818209,0.350338344,0.118113596
346,S36,2011,3,D,0.008412836,13.51543044,0.691661732,0.142421803
346,S36,2011,3,D,0.008415491,14.51721714,0.677966505,0.158123202
346,S36,2011,3,D,0.008318548,14.6418929,0.625314899,0.146386727
346,S36,2011,3,W,0.006608653,19.42072166,0.521885867,0.214978204
346,S36,2011,3,W,0.006628982,19.42918499,0.520828589,0.195848881
346,S36,2011,3,W,0.006653251,19.42316721,0.515117915,0.170959687
346,S36,2011,4,D,0.003228246,12.05981508,0.21519022,0.158708773
346,S36,2011,4,D,0.003230446,12.04071852,0.214502731,0.143084249
346,S36,2011,4,D,0.003231831,12.0209988,0.211924438,0.124610078
346,S36,2011,4,W,0.009853145,13.17669888,0.776831218,0.158253917
346,S36,2011,4,W,0.009853556,13.23499088,0.757725667,0.146140568
346,S36,2011,4,W,0.00987488,13.28900838,0.743748562,0.128887878
347,S36,2011,3,D,0.007358469,12.47627084,0.518651609,0.125938231
347,S36,2011,3,D,0.007359368,12.48269508,0.515157556,0.114125201
347,S36,2011,3,D,0.007779149,13.73145479,0.549645093,0.148309785
347,S36,2011,3,W,0.006737549,17.07401311,0.504962999,0.182034886
347,S36,2011,3,W,0.0067359,17.07460408,0.502170053,0.168645188
347,S36,2011,3,W,0.006737796,17.07615739,0.490625784,0.145985777
347,S36,2011,4,D,0.002824833,9.761602528,0.160009698,0.156881977
347,S36,2011,4,D,0.002827783,9.75074442,0.159875372,0.144757393
347,S36,2011,4,D,0.002862128,9.669453606,0.148129953,0.129176616
347,S36,2011,4,W,0.009816211,11.61391516,0.716552021,0.062011768
347,S36,2011,4,W,0.00980418,11.62690544,0.713971503,0.060033679
347,S36,2011,4,W,0.009782068,11.64959974,0.701171399,0.04923266
348,S36,2011,3,W,0.006260535,12.76725086,0.449824378,0.146403742
348,S36,2011,3,W,0.006254241,12.79087797,0.446873541,0.133679929
